48768179,Dark Scorpion - Gorg the Strong,Monster,Effect,Dark,Warrior,,5,1800,1500,"When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects:
Target 1 monster your opponent controls; return that target to the top of the Deck.
Send the top card of their Deck to the Graveyard."
74153887,Dark Scorpion - Meanae the Thorn,Monster,Effect,Dark,Warrior,,4,1000,1800,"When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects:
Add 1 ""Dark Scorpion"" card from your Deck to your hand.
Target 1 ""Dark Scorpion"" card in your Graveyard; add that target to your hand."
40933924,Dark Scorpion Burglars,Monster,Effect,Dark,Warrior,,4,1000,1000,When this card inflicts Battle Damage to your opponent: Your opponent sends 1 Spell Card from their Deck to the Graveyard.
20858318,Dark Scorpion Combination,Trap,Normal,,,,,,,"You can only activate this card when there are Don Zaloog"", ""Cliff the Trap Remover"", ""Dark Scorpion - Chick the Yellow"", ""Dark Scorpion - Gorg the Strong"", and ""Dark Scorpion - Meanae the Thorn"" face-up on your side of the field. During this turn, any of these 5 cards can attack your opponent's Life Points directly. In that case, the Battle Damage inflicted to your opponent by each of those cards becomes 400 points."""
47233801,Dark Snake Syndrome,Spell,Continuous,,,,,,,Inflict damage to both players' Life Points during each of your Standby Phases. The first damage begins at 200 points and is doubled during each of your following Standby Phases.
93599951,Dark Spirit of the Silent,Trap,Normal,,,,,,,This card can only be activated during your opponent's Battle Step. Negate the attack of 1 monster and select another 1 of your opponent's face-up monsters and have it attack. If the new targeted attacking monster is in face-up Defense Position change it to Attack Position.
89494469,Dark Titan of Terror,Monster,Normal,Dark,Fiend,,4,1300,1100,"A fiend said to dwell in the world of dreams, it attacks enemies in their sleep."
35565537,Dark Witch,Monster,Normal,Light,Fairy,,5,1800,1700,A popular creature in mythology that delivers fatal attacks with a sharp spear.
59784896,Dark Zebra,Monster,Effect,Earth,Beast,,4,1800,400,"If this is the only card you control during your Standby Phase, it is automatically placed in Defense Position. You cannot change the position of this card during the same turn."
45895206,Dark-Piercing Light,Spell,Normal,,,,,,,Flip all face-down monsters on your opponent's side of the field face-up.
35798491,Darkbishop Archfiend,Monster,Effect,Water,Fiend,,3,300,1400,"The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When an Archfiend Monster Card on your side of the field is targeted by the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 1, 3, or 6, negate the effect and destroy the opponent's card."
17881964,Darkfire Dragon,Monster,Fusion,Dark,Dragon,Normal,4,1500,1250,"Firegrass + ""Petit Dragon"""
5388481,Darkfire Soldier #1,Monster,Normal,Fire,Pyro,,4,1700,1150,An explosive expert from a special elite force.
78861134,Darkfire Soldier #2,Monster,Normal,Fire,Pyro,,4,1700,1100,A warrior who gained immeasurable power from the heart of a volcano.
57579381,Darklord Marie,Monster,Effect,Dark,Fiend,,5,1700,1200,"Once per turn, during your Standby Phase: You gain 200 LP. This card must be in the Graveyard to activate and to resolve this effect."
80168720,Darkness Approaches,Spell,Normal,,,,,,,"Discard 2 cards from your hand. Select 1 face-up monster and flip it face-down, but do not change its battle position."
43500484,Darkworld Thorns,Monster,Normal,Earth,Plant,,3,1200,900,A thorny plant found in the darklands that wraps its body around any unwary travelers.
95286165,De-Fusion,Spell,Quick-Play,,,,,,,"Select 1 face-up Fusion Monster on the field and return it to the Extra Deck. If all the Fusion Material Monsters that were used for the Fusion Summon of that Fusion Monster are in your Graveyard, you can Special Summon them."
19159413,De-Spell,Spell,Normal,,,,,,,"Select 1 Spell Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Spell Card, it is destroyed. If it is a Trap Card, return it to its original position."
69122763,Deal of Phantom,Trap,Normal,,,,,,,Select 1 monster face-up on the field. Increase the selected monster's ATK by 100 points for each monster in your Graveyard during the turn this card is activated. The number of monster is applied when this card is activated.
10209545,Decayed Commander,Monster,Effect,Earth,Zombie,,4,1000,1500,"When this card is Normal Summoned successfully, you can Special Summon 1 Zombie Tiger"" from your hand. If this card successfully attacks your opponent's Life Points directly, your opponent discards 1 card randomly from his/her hand."""
35027493,Deck Devastation Virus,Trap,Normal,,,,,,,"Tribute 1 DARK monster with 2000 or more ATK; check your opponent's hand, all monsters they control, and all cards they draw until the end of their 3rd turn after this card's activation, and destroy all those monsters with 1500 or less ATK."
69542930,Dedication through Light and Darkness,Spell,Quick-Play,,,,,,,"You can only activate this card by Tributing 1 ""Dark Magician"" on your side of the field. Select 1 ""Dark Magician of Chaos"" from your hand, your Graveyard or your Deck and Special Summon it."
28593363,Deepsea Shark,Monster,Fusion,Water,Fish,Normal,5,1900,1600,"Bottom Dweller + ""Tongyo"""
24128274,Deepsea Warrior,Monster,Effect,Water,Warrior,,5,1600,1800,"As long as Umi"" is face-up on the field, this card is unaffected by any Spell Cards."""
87621407,Dekoichi the Battlechanted Locomotive,Monster,Effect,Dark,Machine,Flip,4,1400,1000,"FLIP: Draw 1 card. For each face-up ""Bokoichi the Freightening Car"" you control, draw an additional card."
44763025,Delinquent Duo,Spell,Normal,,,,,,,Pay 1000 Life Points. Your opponent randomly selects and discards 1 card from his/her hand and then selects and discards another card from his/her hand.
39719977,Delta Attacker,Spell,Normal,,,,,,,You can only activate this card while there are 3 Normal Monsters of the same name (except Tokens) on your side of the field. The 3 Normal Monsters of the same name can attack your opponent's Life Points directly during the turn this card is activated.
72575145,Demotion,Spell,Equip,,,,,,,Downgrade the monster equipped with this card by 2 Levels.
39131963,Des Counterblow,Trap,Continuous,,,,,,,Destroy any monster that inflicts Battle Damage to a player's Life Points by attacking directly.
12965761,Des Dendle,Monster,Effect,Earth,Plant,Union,4,300,2000,"Once per turn, during your Main Phase, if you control this monster on the field, you can equip it to your Vampire Orchis"" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, each time the equipped monster destroys 1 of your opponent's monsters, Special Summon 1 ""Wicked Plant Token"" (Plant-Type/EARTH/1 Star/ATK 800/DEF 800). (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)"""
81985784,Des Feral Imp,Monster,Effect,Dark,Reptile,Flip,4,1600,1800,"FLIP: Select 1 card from your Graveyard, add it to your Deck, and shuffle your Deck."
78613627,Des Kangaroo,Monster,Effect,Dark,Beast,,4,1500,1700,"If the ATK of a monster that attacks this monster is lower than the DEF of this card, destroy the attacking monster. (Damage calculation is applied normally.)"
69579761,Des Koala,Monster,Effect,Dark,Beast,Flip,3,1100,1800,FLIP: Inflict 400 points of damage to your opponent's Life Points for each card in your opponent's hand.
2326738,Des Lacooda,Monster,Effect,Earth,Zombie,,3,500,600,"Once per turn, you can flip this card into face-down Defense Position. When this card is Flip Summoned, draw 1 card."
9637706,Des Wombat,Monster,Effect,Earth,Beast,,3,1600,300,"As long as this card remains face-up on the field, any damage by a card effect to the controller of this card becomes 0."
93747864,Desert Sunlight,Trap,Normal,,,,,,,All monsters on your side of the field are changed to face-up Defense Position.
13409151,Desertapir,Monster,Effect,Earth,Beast,Flip,3,900,300,"FLIP: Flip 1 face-up monster on the field into face-down Defense Position. You cannot select Desertapir""."""
71200730,Despair from the Dark,Monster,Effect,Dark,Zombie,,8,2800,3000,When this card is sent from your hand or Deck to your Graveyard by an opponent's card effect: Special Summon this card.
72192100,Desrook Archfiend,Monster,Effect,Light,Fiend,,3,1100,1800,"The controller of this card pays 500 Life Points during each of his/her Standby Phases (this is not optional). When this card is targeted by the effect of a card controlled by your opponent, when resolving the effect, roll a six-sided die. If the result is 3, negate the effect and destroy the opponent's card. When a Terrorking Archfiend"" on your side of the field is destroyed and sent to the Graveyard, you can send this card from your hand to the Graveyard to Special Summon the ""Terrorking Archfiend""."""
94212438,Destiny Board,Trap,Continuous,,,,,,,"At the end of each of your opponent's turns, place 1 ""Spirit Message"" card from your hand or your Deck face-up on the field. If it is from your Deck, then shuffle your Deck. When ""Spirit Message"" cards ""I"", ""N"", ""A"" and ""L"" are all on your side of the field in their proper order, you are declared the winner. If any of your ""Spirit Message"" cards or ""Destiny Board"" are removed from the field, all your ""Spirit Message"" cards and ""Destiny Board"" on the field are sent to the Graveyard immediately"
73481154,Destroyer Golem,Monster,Normal,Earth,Rock,,4,1500,1000,A golem with a massive right hand for crushing its victims.
5616412,Destruction Punch,Trap,Normal,,,,,,,"When the ATK of an attacking monster on your opponent's side of the field is lower than the DEF of the attacked Defense Position monster on your side of the field, destroy the attacking monster. Damage calculation is applied normally."
21219755,Destruction Ring,Trap,Normal,,,,,,,Destroy 1 face-up monster on your side of the field to inflict 1000 points of damage to both players' Life Points.
96967123,Dharma Cannon,Monster,Normal,Dark,Machine,,2,900,500,A monstrous creature whose body is lined with cannons that never miss their targets.
84257640,Dian Keto the Cure Master,Spell,Normal,,,,,,,Increase your Life Points by 1000 points.
3549275,Dice Jar,Monster,Effect,Light,Rock,Flip,3,200,300,"FLIP: Both players roll a six-sided die once. The player with the lowest result takes damage equal to their opponent's result x 500 Life Points. However, if a winner's result is 6, the loser takes 6000 points of damage. If the results are the same, both players roll again."
83241722,Dice Re-Roll,Trap,Normal,,,,,,,"Once this turn, negate 1 six-sided die roll and re-roll it."
11961740,Different Dimension Capsule,Spell,Normal,,,,,,,"Select 1 card from your Deck and remove it from play face-down. During your 2nd Standby Phase after activation, destroy this card and add the removed card to your hand."
50939127,Different Dimension Dragon,Monster,Effect,Light,Dragon,,5,1200,1500,This card cannot be destroyed by the effect of a Spell or Trap Card that does not target it. This card is not destroyed as a result of battle against a monster with an ATK of 1900 or less.
56460688,Different Dimension Gate,Spell,Continuous,,,,,,,Target 2 monsters (1 on each side of the field); banish those targets. When this card is destroyed and sent to the Graveyard: Return those banished monsters to the field in the same battle positions they were in.
87880531,Diffusion Wave-Motion,Spell,Normal,,,,,,,"Pay 1000 Life Points. Select 1 Level 7 or higher Spellcaster-Type monster on your side of the field. During this turn, only the selected monster can attack and it attacks all monsters on your opponent's side of the field once each. The effects of Effect Monsters destroyed by this attack(s) are not activated."
95194279,Dimension Distortion,Spell,Normal,,,,,,,You can only activate this card if there are no cards in your Graveyard. Select 1 removed from play monster and Special Summon it on your side of the field.
23557835,Dimension Fusion,Spell,Normal,,,,,,,Pay 2000 Life Points. Both players Special Summon as many of their removed from play monsters as possible.
73414375,Dimension Jar,Monster,Effect,Dark,Machine,Flip,2,200,200,FLIP: Both players can remove from play up to 3 monsters from their opponent's Graveyard.
22959079,Dimensionhole,Spell,Normal,,,,,,,Remove 1 monster on your side of the field from play until your next Standby Phase. The card still counts towards the 5-card Monster Zone limit.
24623598,Disappear,Trap,Normal,,,,,,,Remove from play 1 card from your opponent's Graveyard.
20727787,Disarmament,Trap,Normal,,,,,,,Destroy all Equip Cards on the field.
19612721,Disc Fighter,Monster,Effect,Earth,Warrior,,4,1000,1000,"If this card attacks a Defense Position monster with DEF 2000 or more, destroy the monster with this card's effect without applying Damage Calculation."
76446915,Disk Magician,Monster,Normal,Dark,Machine,,4,1350,1000,This monster hides in a saucer and only appears when executing an attack.
40826495,Dissolverock,Monster,Normal,Earth,Rock,,3,900,1000,"A monster born in the lava pits, it generates intense heat that can melt away its enemies."
77561728,Disturbance Strategy,Trap,Normal,,,,,,,Your opponent adds all cards in his/her hand to the Deck and shuffles the Deck. Your opponent then draws the same number of cards that he/she added to the Deck.
62113340,Divine Dragon Ragnarok,Monster,Normal,Light,Dragon,,4,1500,1000,"A legendary dragon sent by the gods as their instrument. Legends say that if provoked, the whole world will sink beneath the sea."
49010598,Divine Wrath,Trap,Counter,,,,,,,"When a monster effect is activated: Discard 1 card; negate the activation, and if you do, destroy that monster."
74701381,DNA Surgery,Trap,Continuous,,,,,,,"When you activate this card, declare 1 Type of monster. As long as this card remains face-up on the field, all face-up monsters become the Type you declared."
56769674,DNA Transplant,Trap,Continuous,,,,,,,"Declare 1 Attribute when you activate this card. As long as this card remains face-up on the field, the Attribute of all face-up monsters on the field becomes the one you declared."
99721536,Dokurorider,Monster,Ritual,Dark,Zombie,Normal,6,1900,1850,"This monster can only be Ritual Summoned with the Ritual Magic Card, Revival of Dokurorider"". You must also offer monsters whose total Level Stars equal 6 or more as a Tribute from the field or your hand."""
30325729,Dokuroyaiba,Monster,Normal,Fire,Fiend,,3,1000,400,A boomerang with brains that will pursue a target to the ends of the earth.
16972957,Doma the Angel of Silence,Monster,Normal,Dark,Fairy,,5,1600,1400,This fairy rules over the end of existence.
3493978,Don Turtle,Monster,Effect,Water,Reptile,,3,1100,1200,"When this card is Normal Summoned or Flip Summoned, you can Special Summon any number of Don Turtle""(s) from your hand."""
76922029,Don Zaloog,Monster,Effect,Dark,Warrior,,4,1400,1500,"When this card inflicts Battle Damage to your opponent, you can activate 1 of these effects:
Discard 1 random card from their hand.
Send the top 2 cards of their Deck to the Graveyard."
67464807,Dora of Fate,Trap,Normal,,,,,,,"You can only activate this card during your opponent's turn. Select 1 face-up monster on your opponent's side of the field. When you Normal Summon a monster that is 1 Level lower than the selected monster during your next turn, inflict damage to your opponent's Life Points equal to the Level of the selected monster x 500 points."
23965037,Doriado's Blessing,Spell,Ritual,,,,,,,"This card is used to Ritual Summon ""Elemental Mistress Doriado"". You must also Tribute monsters whose total Levels equal 3 or more from the field or your hand."
34187685,Double Attack,Spell,Normal,,,,,,,Discard 1 Monster Card from your hand to the Graveyard. Select 1 monster on your side of the field with a lower Level than the discarded monster. The selected monster can attack twice this turn.
44436472,Double Coston,Monster,Effect,Dark,Zombie,,4,1700,1650,This card can be treated as 2 Tributes for the Tribute Summon of a DARK monster.
3682106,Double Snare,Spell,Normal,,,,,,,Destroy 1 face-up card on the field that has an effect that negates Trap Cards' effects.
24096228,Double Spell,Spell,Normal,,,,,,,Discard 1 Spell Card from your hand. Select 1 Spell Card from your opponent's Graveyard and use it from the Graveyard as your Spell Card.
16435215,Dragged Down into the Grave,Spell,Normal,,,,,,,"You and your opponent look at each other's hands, select 1 card from each other's hands and discard them to the Graveyard, and each draw 1 card."
50045299,Dragon Capture Jar,Trap,Continuous,,,,,,,"Change all face-up Dragon-Type monsters on the field to Defense Position, also they cannot change their battle positions."
63018132,Dragon Manipulator,Monster,Effect,Earth,Warrior,Flip,3,700,800,FLIP: Take control of 1 face-up Dragon-Type monster on your opponent's side of the field until the end of the End Phase.
55763552,Dragon Piper,Monster,Effect,Fire,Pyro,Flip,3,200,1800,"FLIP: Destroy all face-up Dragon Capture Jar""(s) on the field. If you destroy any, change all face-up Dragon-Type monsters on the field to Attack Position."""
28563545,Dragon Seeker,Monster,Effect,Dark,Fiend,,6,2000,2100,"When this card is Summoned (excluding Special Summon), destroy 1 face-up Dragon-Type monster on the field."
1435851,Dragon Treasure,Spell,Equip,,,,,,,A Dragon-Type monster equipped with this card increases its ATK and DEF by 300 points.
66672569,Dragon Zombie,Monster,Normal,Dark,Zombie,,3,1600,0,A dragon revived by sorcery. Its breath is highly corrosive.
55991637,Dragon's Gunfire,Spell,Normal,,,,,,,"You can activate this card only when you have a face-up Dragon-Type monster on your side of the field. Select and activate 1 of the following effects:
Inflict 800 points of Direct Damage to your opponent's Life Points.
Destroy 1 face-up monster with DEF of 800 or less."
54178050,Dragon's Rage,Trap,Continuous,,,,,,,"When a Dragon-Type monster on your side of the field attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as battle damage to your opponent's Life Points."
70681994,Dragoness the Wicked Knight,Monster,Fusion,Wind,Warrior,Normal,3,1200,900,"Armaill + ""One-Eyed Shield Dragon"""
32437102,Dragonic Attack,Spell,Equip,,,,,,,This card can only be used to equip Warrior-Type monsters. The equipped monster is treated as Dragon-Type and increases the ATK and DEF of the equipped monster by 500 points.
43250041,Draining Shield,Trap,Normal,,,,,,,"When an opponent's monster declares an attack: Target the attacking monster; negate that attack, and if you do, gain Life Points equal to that target's ATK."
80193355,Dramatic Rescue,Trap,Normal,,,,,,,"You can only activate this card when a card is activated that targets a monster on the field that includes ""Amazoness"" in this card name, or is named ""Amazon Archer"". Return the targeted monster to its owner's hand and Special Summon 1 other monster from your hand."
13215230,Dream Clown,Monster,Effect,Earth,Warrior,,3,1200,900,"When this card is changed from Attack Position to Defense Position, destroy 1 monster on your opponent's side of the field."
8687195,Dreamsprite,Monster,Effect,Light,Plant,,2,300,200,"When attacked by your opponent's monster, select another 1 of your Monster Cards and designate it as the attack's target, then calculate damage."
88733579,Drill Bug,Monster,Effect,Earth,Insect,,2,1100,200,"When this card inflicts damage to your opponent's Life Points, you may take 1 Parasite Paracide"" card from your Deck, shuffle the Deck, and place ""Parasite Paracide"" face-down on top of the Deck."""
99050989,Drillago,Monster,Effect,Dark,Machine,,4,1600,1100,"If the only cards on your opponent's side of the field are face-up monsters with ATK 1600 or more, this monster can attack your opponent's Life Points directly."
473469,Driving Snow,Trap,Normal,,,,,,,You can activate this card when 1 or more of your Trap Cards are destroyed and sent from the field to the Graveyard by a card effect your opponent controls. Destroy 1 Magic or Trap Card on the field.
16353197,Drooling Lizard,Monster,Normal,Earth,Reptile,,3,900,800,A blood-sucking snake in human form that attacks any living being that passes nearby.
55773067,Drop Off,Trap,Normal,,,,,,,When your opponent draws for their normal draw in their Draw Phase: Your opponent discards 1 card they just drew.
13532663,Dummy Golem,Monster,Effect,Earth,Rock,Flip,2,800,800,FLIP: Your opponent selects 1 monster that he/she controls. Switch control of the selected monster and this card.
31476755,Dust Barrier,Spell,Continuous,,,,,,,Face-up Normal Monsters on the field are unaffected by your opponent's Spell Cards. This card is destroyed during your second Standby Phase after activation.
60082869,Dust Tornado,Trap,Normal,,,,,,,"Target 1 Spell/Trap Card your opponent controls; destroy that target, then you can Set 1 Spell/Trap Card from your hand."
53693416,Eagle Eye,Monster,Effect,Wind,Winged Beast,,3,1300,1200,"When this card is Normal Summoned successfully, no Trap Cards can be activated."
59820352,Earth Chant,Spell,Ritual,,,,,,,This card is used to Ritual Summon any EARTH Ritual Monster. You must also Tribute monsters from the field or your hand whose total Level equal the Level of the Ritual Monster you are attempting to Ritual Summon.
67105242,Earthbound Spirit,Monster,Normal,Earth,Fiend,,4,500,2000,"A vengeful creature formed by the spirits of fallen warriors, it drags any who dare approach it into the deepest bowels of the earth."
82828051,Earthquake,Spell,Normal,,,,,,,Change all face-up monsters to Defense Position.
60866277,Earthshaker,Trap,Normal,,,,,,,Select 2 Monster Card Attributes. Your opponent then selects 1 of the 2 Attributes and destroys all face-up monsters with that Attribute on the field.
42578427,Eatgaboon,Trap,Normal,,,,,,,"If the ATK of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed."
97342942,Ectoplasmer,Spell,Continuous,,,,,,,"Once during each player's End Phase, the turn player Tributes 1 face-up monster on their side of the field and inflicts damage to the opponent equal to half of the original ATK of the Tributed monster."
69954399,Ekibyo Drakmord,Spell,Equip,,,,,,,"A monster equipped with this card cannot attack. At the end of the equipped monster's controller's 2nd turn after this card is activated, destroy the equipped monster. At that time, this card is returned to the owner's hand."
55875323,Electric Lizard,Monster,Effect,Earth,Thunder,,3,850,800,"A non Zombie-Type monster attacking ""Electric Lizard"" cannot attack on its following turn."
11324436,Electric Snake,Monster,Effect,Light,Thunder,,3,800,900,"When this card is discarded from your hand to the Graveyard by an effect of a card controlled by your opponent, draw 2 cards from your Deck."
37820550,Electro-Whip,Spell,Equip,,,,,,,A Thunder-Type monster equipped with this card increases its ATK and DEF by 300 points.
90219263,Elegant Egotist,Spell,Normal,,,,,,,"If ""Harpie Lady"" is on the field: Special Summon 1 ""Harpie Lady"" or ""Harpie Lady Sisters"" from your hand or Deck."
23118924,Element Doom,Monster,Effect,Dark,Fiend,,4,1500,1200,"This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field:
● EARTH: Negate the effect of an Effect Monster that is destroyed by this monster as a result of battle.
● WIND: If this card destroyed your opponent's monster as a result of battle, it can attack once again in a row."
30314994,Element Dragon,Monster,Effect,Light,Dragon,,4,1500,1200,"This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field:
● FIRE: Increase the ATK of this card by 500 points.
● WIND: If this card destroyed your opponent's monster as a result of battle, it can attack once again in a row."
65260293,Element Magician,Monster,Effect,Light,Spellcaster,,4,1500,1200,"This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field:
● WATER: Control of this card cannot switch.
● WIND: If this card destroyed your opponent's monster as a result of battle, it can attack once again in a row."
92755808,Element Saurus,Monster,Effect,Dark,Dinosaur,,4,1500,1200,"This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field:
● FIRE: Increase the ATK of this card by 500 points.
● EARTH: Negate the effect of an Effect Monster that is destroyed by this monster as a result of battle."
66712593,Element Soldier,Monster,Effect,Dark,Fiend,,4,1500,1200,"This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field:
● WATER: Control of this card cannot switch.
● EARTH: Negate the effect of an Effect Monster that is destroyed by this monster in battle."
97623219,Element Valkyrie,Monster,Effect,Light,Fairy,,4,1500,1200,"This monster gets the following effect(s) while there is a monster(s) with the following Attribute(s) on the field:
● FIRE: This card gains 500 ATK.
● WATER: Control of this card cannot switch."
61411502,Elemental Burst,Trap,Normal,,,,,,,"Tribute 1 each of WIND, WATER, FIRE, and EARTH monsters on your side of the field to activate this card. Destroy all cards on your opponent's side of the field."
21844576,Elemental HERO Avian,Monster,Normal,Wind,Warrior,,3,1000,1000,"A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high."
58932615,Elemental HERO Burstinatrix,Monster,Normal,Fire,Warrior,,3,1200,800,A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
84327329,Elemental HERO Clayman,Monster,Normal,Earth,Warrior,,4,800,2000,An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.
35809262,Elemental HERO Flame Wingman,Monster,Fusion,Wind,Warrior,Effect,6,2100,1200,"Elemental HERO Avian + ""Elemental HERO Burstinatrix""
Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster."
20721928,Elemental HERO Sparkman,Monster,Normal,Light,Warrior,,4,1600,1400,An Elemental HERO and a warrior of light who proficiently wields many kinds of armaments. His Static Shockwave cuts off the path of villainy.
61204971,Elemental HERO Thunder Giant,Monster,Fusion,Light,Warrior,Effect,6,2400,1500,"Elemental HERO Sparkman + ""Elemental HERO Clayman""
Must be Fusion Summoned and cannot be Special Summoned by other ways. Once per turn: You can discard 1 card to target 1 face-up monster on the field with original ATK less than the ATK of this card; destroy that target."
99414168,Elemental Mistress Doriado,Monster,Ritual,Light,Spellcaster,Effect,3,1200,1400,"This card can only be Ritual Summoned with the Ritual Spell Card, ""Doriado's Blessing"". The Attribute of this card is also treated as WIND, WATER, FIRE, and EARTH."
85166216,Elephant Statue of Blessing,Monster,Effect,Earth,Rock,,3,1500,0,When this card is sent from your hand to your Graveyard by an opponent's card effect: You gain 2000 Life Points.
12160911,Elephant Statue of Disaster,Monster,Effect,Earth,Rock,,3,1500,0,When this card is sent from your hand to your Graveyard by an opponent's card effect: Inflict 2000 damage to your opponent.
39897277,Elf's Light,Spell,Equip,,,,,,,A Light monster equipped with this card increases its ATK by 400 and decreases its DEF by 200.
6390406,Emblem of Dragon Destroyer,Spell,Normal,,,,,,,"Add 1 Buster Blader"" from your Deck or your Graveyard to your hand."""
53046408,Emergency Provisions,Spell,Quick-Play,,,,,,,Send any number of other Spell and Trap Cards you control to the Graveyard. Gain 1000 Life Points for each card sent.
43580269,Emes the Infinity,Monster,Effect,Light,Machine,,7,2500,2000,"Each time this card destroys an opponent's monster and sends it to the Graveyard as a result of battle, increase the ATK of this card by 700 points."
75043725,Emissary of the Afterlife,Monster,Effect,Dark,Fiend,,4,1600,600,"When this card is sent from the field to the Graveyard, each player selects 1 Level 3 or lower Normal Monster from their Deck, and adds it to their hand after showing it to the opponent. The Decks are then shuffled."
6103294,Emissary of the Oasis,Monster,Effect,Light,Spellcaster,,3,600,400,"While a face-up Level 3 or lower Normal Monster is on your side of the field, your opponent cannot select this card as an attack target. While this card is face-up on your side of the field, any Battle Damage to the controller of this card from battle involving a Level 3 or lower Normal Monster becomes 0."
15237615,Empress Judge,Monster,Fusion,Earth,Warrior,Normal,6,2100,1700,"Queen's Double + ""Hibikime"""
58818411,Empress Mantis,Monster,Normal,Wind,Insect,,6,2200,1400,Queen of an army of giant mantises whose command moves legions.
96355986,Enchanted Javelin,Trap,Normal,,,,,,,Increase your Life Points by the ATK of 1 attacking monster.
30531525,Enchanting Fitting Room,Spell,Normal,,,,,,,Pay 800 Life Points. Pick up 4 cards from the top of your Deck and Special Summon to your side of the field all Level 3 or lower Normal Monsters among the picked-up cards. Return all the other picked-up cards to your Deck and the Deck is then shuffled.
75376965,Enchanting Mermaid,Monster,Normal,Water,Fish,,3,1200,900,A beautiful mermaid that lures voyagers to a watery death.
98045062,Enemy Controller,Spell,Quick-Play,,,,,,,"Active 1 of these effects.
Target 1 face-up monster your opponent controls; change that target's battle position.
Tribute 1 monster, then target 1 face-up monster your opponent controls; take control of that target until the End Phase."
56916805,Energy Drain,Trap,Normal,,,,,,,"Select 1 face-up monster on your side of the field. Increase the ATK and DEF of the monster by an amount equal to the number of cards in your opponent's hand x 200 points, until the End Phase."
26022485,Enervating Mist,Trap,Continuous,,,,,,,Your opponent's hand size limit becomes 5.
76909279,Enraged Battle Ox,Monster,Effect,Earth,Beast-Warrior,,4,1700,1000,"As long as this card remains face-up on your side of the field, when Beast, Beast-Warrior and Winged Beast-Type monsters on your side of the field attack with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points."
91862578,Enraged Muka Muka,Monster,Effect,Earth,Rock,,5,1200,600,Increase the ATK and DEF of this card by 400 points for each card in your hand.
74364659,Eria the Water Charmer,Monster,Effect,Water,Spellcaster,Flip,3,500,1500,"FLIP: Take control of 1 WATER monster on your opponent's side of the field, for as long as this card remains face-up on the field."
95051344,Eternal Rest,Spell,Normal,,,,,,,Destroy all monsters equipped with Equip Cards.
5556668,Exchange,Spell,Normal,,,,,,,"Each player looks at their opponent's hand, chooses 1 card in it and adds it to their own hand."
95451366,Exhausting Spell,Trap,Normal,,,,,,,Remove all Spell Counters on both sides of the field.
26725158,Exile of the Wicked,Spell,Normal,,,,,,,Destroy all face-up Fiend-Type monsters on the field.
74131780,Exiled Force,Monster,Effect,Earth,Warrior,,4,1000,1000,You can Tribute this card to destroy 1 monster on the field.
12600382,Exodia Necross,Monster,Effect,Dark,Spellcaster,,4,1800,0,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of ""Contract with Exodia"". This card is not destroyed as a result of battle or by the effects of Spell or Trap Cards, and during each of your Standby Phases, increase the ATK of this card by 500 points. This card is destroyed when any of ""Exodia the Forbidden One"", ""Right Arm of the Forbidden One"", ""Left Arm of the Forbidden One"", ""Right Leg of the Forbidden One"" or ""Left Leg of the Forbidden One"" is not in your Graveyard."
33396948,Exodia the Forbidden One,Monster,Effect,Dark,Spellcaster,,3,1000,1000,"When you have ""Right Leg of the Forbidden One"", ""Left Leg of the Forbidden One"", ""Right Arm of the Forbidden One"" and ""Left Arm of the Forbidden One"" in addition to this card in your hand, you win the Duel."
21598948,Fairy Box,Trap,Normal,,,,,,,"When your opponent's monster declares an attack: Toss a coin and call it. If you call it right, the attacking monster's ATK becomes 0 until the end of the Battle Phase. During each of your Standby Phases, pay 500 Life Points or destroy this card."
22419772,Fairy Guardian,Monster,Effect,Wind,Fairy,,3,1000,1000,Offer this face-up card as a Tribute to return 1 Magic Card sent to your Graveyard by your opponent during this turn to the bottom of your Deck.
